2135.0,46.75,5.1,778.0
2171.0,47.16,5.1,779.0
2207.0,47.57,5.1,780.0
2243.0,47.98,5.1,781.0
2279.0,48.39,5.1,782.0
2315.0,48.645,5.1,783.0
2351.0,48.9,5.1,784.0
2387.0,49.2,5.1,785.0
2423.0,49.6,5.1,786.0
2459.0,50.0,5.1,787.0
2495.0,50.5,5.1,788.0
2531.0,51.0,5.1,789.0
2567.0,51.5,5.1,790.0
2603.0,52.0,5.1,791.0
2639.0,52.5,5.1,792.0
2675.0,53.0,5.1,793.0
2711.0,53.5,5.1,794.0
2747.0,54.0,5.1,795.0
2783.0,54.467,5.1,796.0
2819.0,54.933,5.1,797.0
2855.0,55.4,5.1,798.0
2891.0,55.867,5.1,799.0
2927.0,56.333,5.1,800.0
2963.0,56.8,5.1,801.0
2999.0,57.2,5.1,802.0
3035.0,57.55,5.1,803.0
3071.0,57.9,5.1,804.0
3107.0,58.25,5.1,805.0
3143.0,58.6,5.1,806.0
3179.0,58.95,5.1,807.0
3215.0,59.3,5.1,808.0
3251.0,59.65,5.1,809.0
3290.0,60.0,5.1,810.0
3334.0,60.5,5.1,811.0
3375.0,60.9,5.1,812.0
3413.0,61.233,5.1,813.0
3445.0,61.5,5.1,814.0
3477.0,62.0,5.1,815.0
3505.0,62.5,5.1,816.0
3531.0,62.917,5.1,817.0
3557.0,63.333,5.1,818.0
3583.0,63.75,5.1,819.0
3609.0,64.167,5.1,820.0
3635.0,64.583,5.1,821.0
3661.0,65.0,5.1,822.0
3687.0,65.467,5.1,823.0
3713.0,65.933,5.1,824.0
3739.0,66.4,5.1,825.0
3764.0,66.975,5.1,826.0
3789.0,67.55,5.1,827.0
3814.0,68.125,5.1,828.0
3839.0,68.7,5.1,829.0
3864.0,69.33,5.1,830.0
3889.0,69.96,5.1,831.0
3914.0,70.59,5.1,832.0
3939.0,71.22,5.1,833.0
